"","company","market","TSE_code","TSE_name","year","ETR","CETR","STR","HHI","STR_HHI","ROA","SIZE","LEV","INTANG","QUICK","EQINC","OUTINSTI","RELATIN","RELATOUT","FAM_Dum"
"9520","3024 憶聲","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.055549591819327,15.0529446370582,0.42753538252468,0.0127624277654538,93.05,-0.0145533861094977,0,52,0,1
"9521","3031 佰鴻","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.140337564615168,13.9123786145572,0.192059652450951,0,316.62,0,53.78,0,5,1
"9522","3038 全台","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.0278139377782277,14.6447228560551,0.25124491984117,0.00329083884752127,233.47,-0.00430327037202058,43.18,0,28,0
"9523","3049 和鑫","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0079443154428886,16.1685949251953,0.436636910899365,0.105009326427432,116.75,0,78.99,40,51,1
"9524","3050 鈺德","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.0387493795028946,15.4586263503947,0.33910497969836,0.00993665563324352,127.89,0.000695382186574754,0,0,24,1
"9525","3051 力特","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.0198370169376299,15.4368839582358,0.615243768076703,0,24.2,0,0,0,0,0
"9526","3059 華晶科","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.201829591850159,14.5344526701669,0.291443924530067,0,267.5,-0.00942229082948027,65.29,4,0,1
"9527","3066 李洲","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0987354420784233,14.4953171472271,0.449268202215763,0.0086546919780937,60.43,-1.26678746751957e-05,16.84,61,11,1
"9528","3128 昇銳","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0313692438003707,13.4806614034324,0.658485755738379,0.00268224296452842,45.37,0,32.46,5,1,1
"9529","3149 正達","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.100390822880331,13.5436782123425,0.40561063122226,0,96.43,0,54.99,0,15,0
"9530","3230 錦明","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.062182414436577,13.8138622001687,0.514015583666298,0,60.31,0,0,0,0,NA
"9531","3297 杭特","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.123820640953906,12.6474645863804,0.402371259333578,0,110.91,-0.00887855576350434,0,0,0,NA
"9532","3339 泰谷","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.164039113466774,12.9325723937683,0.372724063390124,0,513.72,0,0,0,0,NA
"9533","3356 奇偶","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.314910249082408,11.7023928064201,0.397843707986895,0.00686567553809406,169.33,0,0,0,0,NA
"9534","3362 先進光","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0770890734282576,12.4665312492252,0.463100903643475,0,125.46,-0.0302582359447243,0,0,0,NA
"9535","3406 玉晶光","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.00251072384817069,11.7023928064201,0.68727127861623,0,3.69,0,0,0,0,NA
"9536","3428 光燿科","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0255427364012042,11.7023928064201,0.421988070083584,0,107.08,0,0,0,0,NA
"9537","3434 哲固","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0138769694123743,12.6404005208234,0.573253234451155,0,61.35,0,0,0,0,NA
"9538","3437 榮創","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.15658045041768,11.9620820467028,0.805582677617598,0,10.62,0,0,0,0,NA
"9539","3441 聯一光","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0153115136310648,11.8960563439808,0.403764478106444,0,119.88,0,0,0,0,NA
"9540","3452 益通","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0,11.7023928064201,0.0488252021948696,0,0,0,0,0,0,NA
"9541","3454 晶睿","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.374101909536932,11.7023928064201,0.176395482664365,0,285.42,0,0,0,0,NA
"9542","3455 由田","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0915234805171295,11.79492643045,0.497080963659129,0.00816877611670111,125.54,0,0,0,0,NA
"9543","3490 單井","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.00678129751532898,12.3088052111501,0.581598906329662,NA,0,NA,0,0,0,NA
"9544","3516 亞帝歐","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.179222139205431,12.7365773595502,0.754181398878685,NA,0,NA,0,0,0,NA
"9545","3522 宏森","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,NA,11.7023928064201,NA,NA,0,NA,0,0,0,NA
"9546","3523 迎輝","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.00702458605117913,11.7023928064201,0.574845291854825,NA,0,NA,0,0,0,NA
"9547","3531 先益","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0405427133192337,11.7023928064201,0.537246608041755,NA,0,NA,0,0,0,NA
"9548","3535 晶彩科","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.351472182080925,11.7023928064201,0.198902637283237,NA,0,NA,0,0,0,NA
"9549","5315 光聯","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0292870208572862,14.9720725214169,0.436036659499809,0.00774807053194652,94.37,-0.000852787918156267,10.41,0,19,0
"9550","5371 中光電","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0683614394083881,16.0930178141786,0.516610885182428,0.00777772309004813,195.34,-0.00171148667909445,50.18,0,16,0
"9551","5392 應華","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.134499552274264,13.9057351005372,0.296283876391148,0,100.78,0.00288371923027722,0,0,15,1
"9552","5432 達威","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0155755804070402,13.9424665046496,0.291954055384735,0.000756583554040235,165.8,0,0,10,0,1
"9553","5443 均豪","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0372622422677936,14.7718182243848,0.453276640030191,0,59.34,-0.0100750517568506,0,17,24,0
"9554","5484 慧友","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.171554241193734,13.7457348801644,0.2483125188317,0.000449280133132748,187.34,0,25.59,3,71,1
"9555","6116 彩晶","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.149665106460576,17.5722060780678,0.583335875767969,0,71.96,0,68.19,0,0,1
"9556","6120 達運","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.119982858789342,14.6548722961888,0.384524268766235,0.00632989313958466,140.27,0,16.08,25,6,1
"9557","6125 廣運","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0977103364305222,13.8717405965528,0.38379019153162,0,94.55,0.0139699633498796,13.85,3,0,1
"9558","6131 悠克","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.222280019363222,13.0626048803935,0.2617453226779,0.00753509583945511,217.51,0,4.54,1,30,1
"9559","6164 華興","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.0467822239494406,14.0432133003541,0.335698790805535,0.00535313829922785,95.05,0,15.76,42,41,0
"9560","6167 久正","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0850248488114484,13.8175684390737,0.158844779753707,0,222.41,-0.00985569726363691,32.87,19,24,0
"9561","6168 宏齊","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.112846933092658,13.9260299437391,0.326594786445546,0,114,0,43.78,0,0,0
"9562","6176 瑞儀","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.175019108408611,14.5498769341497,0.511284876744167,0,124.47,-0.00301464234289002,62.79,0,0,1
"9563","6209 今國光","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.155682058606639,14.1942777608928,0.157185670767821,0.0295504980201755,289.59,0,0,79,39,0
"9564","6225 天瀚","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.197973092374811,14.4874126513829,0.351000889702435,0.00729280199064536,189.68,-0.00377382967356807,6.26,8,57,1
"9565","6226 光鼎","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.0908773252238822,13.3929506630485,0.449145288059973,0.0269192681352586,88.88,0,0,0,34,1
"9566","6234 高僑","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0860304037308576,13.4531523519857,0.4850043029569,0.05736796962213,117.27,0,9.88,0,41,0
"9567","6244 茂迪","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0627277806479665,12.9663386092367,0.434940353321536,0.0107932084840182,234.26,0,4.42,0,0,0
"9568","6246 臺龍","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0896235035261137,14.5988694888515,0.449176082733465,0.0222540812093501,118.04,-1.27923275274441e-05,0,25,56,0
"9569","6278 台表科","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.0652075858878775,14.54874970664,0.629285147128969,0.00255210242226367,64.67,0,0,0,0,0
"9570","6289 華上","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0232297863665968,14.3814497396099,0.190746584097107,0,217.72,-0.00645675631323814,0,0,2,1
"9571","8049 晶采","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0353250824350501,13.0677023131776,0.450242182664664,0,99.48,-0.00245668067164762,0,2,0,0
"9572","8064 東捷","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0954367056899112,13.2443632873136,0.173657274061433,0,157.89,-0.000702807867907527,0,4,60,1
"9573","8069 元太","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.139339743766459,16.2191832004853,0.603430306311567,0.00346311620804367,11.26,-0.000628540000280195,0,19,8,1
"9574","8072 陞泰","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.314910249082408,13.7575710155934,0.215527700864781,0,360.15,0,0,0,0,NA
"9575","8087 華鎂鑫","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0531953788273193,13.2938413545171,0.394868658481725,0.000628444439951544,170.64,0,0,0,5,0
"9576","8105 凌巨","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,-0.0676802590991383,15.1253997334317,0.535054184522863,0.015619725276549,47.48,0,59.84,12,11,0
"9577","8111 立碁","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,0.0983234927627304,13.0525137104015,0.481183527892817,0.00547111418993838,88.71,-0.00256719862224863,0,30,6,0
"9578","8215 明基材","TSE","M2326","光電業",2001,NA,NA,5,NA,NA,0.0182507925796186,15.0259229833516,0.353511077037904,0,201.07,0,0,7,48,0
"9579","8240 華宏","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.140100064906552,14.0816775827647,0.744379299484349,0.00417179775823344,40.52,0,0,12,2,1
"9580","8266 中日新","OTC","M2326","光電業",2001,NA,NA,5,NA,NA,-0.122761304441308,13.0599537884815,0.498466202163283,0,111.09,0,0,0,0,1
"9581","2323 中環","TSE","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,-0.00515124464759586,18.1112748486896,0.474091075274237,0.0018282209981667,104.41,-0.00698745057163962,21.75,13,29,1
"9582","2340 光磊","TSE","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,-0.0107554694294012,16.3371445907808,0.494049283946032,0.0109449637486684,148.49,-0.00475784168299874,22.17,26,14,0
"9583","2349 錸德","TSE","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,-0.0437355694077712,18.5059658860221,0.421398898494349,0.0129955114542327,137.17,-0.0115579536991511,26.08,4,31,1
"9584","2374 佳能","TSE","M2326","光電業",2002,NA,NA,13,0.0936130116780352,13,0.00504851823720482,15.6873015040336,0.376518690132982,0.00125770643270301,105.96,0.030700652484251,34.52,56,25,1
"9585","2393 億光","TSE","M2326","光電業",2002,NA,NA,16,0.0936130116780352,16,0.100343004174534,15.6422553413852,0.251941418434032,0,161.49,0.0148546090713202,28.93,52,26,0
"9586","2406 國碩","TSE","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,-0.109144102293847,15.5187072656095,0.334433705777356,0,110.92,-0.00836842712903676,29.05,9,7,1
"9587","2409 友達","TSE","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,0.0466261100115643,18.6766507780627,0.397482393200315,0.0231046110345694,155.73,-8.10938012424763e-05,67.88,19,34,0
"9588","2426 鼎元","TSE","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,0.0224548794413909,15.0542160384862,0.453136250801546,0,116.04,0.0012534977542223,4.58,0,12,0
"9589","2438 翔耀","TSE","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,-0.0593208759611028,15.8902822126755,0.541170689241175,0.00309052375015196,44.03,-0.0302582359447243,10.69,0,0,1
"9590","2448 晶電","TSE","M2326","光電業",2002,NA,NA,20,0.0936130116780352,20,0.0999312464738445,15.1616889252867,0.37380136736763,0,144.25,0,66.82,0,46,0
"9591","2466 冠西電","TSE","M2326","光電業",2002,NA,NA,21,0.0936130116780352,21,-0.0196054576968382,14.1500995939042,0.427579460213001,0,252.53,0,0.36,0,0,0
"9592","2475 華映","TSE","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,-0.0255260856852241,18.6151034934046,0.545072649472199,0.00443799372086332,115.99,0.00162848203947663,73.96,3,47,1
"9593","2486 一詮","TSE","M2326","光電業",2002,NA,NA,16,0.0936130116780352,16,0.0227663216220841,14.5785321546698,0.611059486270409,0.0180081846483525,67.59,-0.000334305165131365,0.96,19,16,1
"9594","2489 瑞軒","TSE","M2326","光電業",2002,NA,NA,14,0.0936130116780352,14,0.062821477962604,16.3172413023134,0.457061389359219,6.98974245052504e-05,390.18,0.000948654728601739,43.9,1,0,1
"9595","2491 吉祥全","TSE","M2326","光電業",2002,NA,NA,15,0.0936130116780352,15,0.00275560025574334,16.8331202656976,0.387781455868375,0.157641408505961,48.61,-0.000589951165153551,21.43,2,14,1
"9596","2499 東貝","TSE","M2326","光電業",2002,NA,NA,8,0.0936130116780352,8,0.0759737788653408,14.7994950778818,0.293240910412868,0.00158648630664941,324.99,0.00217226011497166,19.09,20,41,1
"9597","3008 大立光","TSE","M2326","光電業",2002,NA,NA,11,0.0936130116780352,11,0.229751975603998,15.228658609497,0.106443864128094,0.000879317184530053,898.55,-0.000459006977587512,22.71,83,13,1
"9598","3019 亞光","TSE","M2326","光電業",2002,NA,NA,12,0.0936130116780352,12,0.142043937273985,16.1309701181961,0.55667832921355,0.00298294785655906,203.62,-0.00201607628827936,29.04,30,11,1
"9599","3024 憶聲","TSE","M2326","光電業",2002,NA,NA,14,0.0936130116780352,14,0.152173790698151,15.4199813546787,0.471674653573526,0.00963614517209871,69.75,-0.00192011377975593,18.25,59,0,1
"9600","3031 佰鴻","TSE","M2326","光電業",2002,NA,NA,16,0.0936130116780352,16,0.189606805578279,14.1070967494159,0.195439987628395,0,314.07,0,54.07,0,4,1
"9601","3038 全台","TSE","M2326","光電業",2002,NA,NA,11,0.0936130116780352,11,0.0225620606099619,14.5924886465133,0.251565366524284,0.00316337837775704,196.3,-0.000849238352284483,44.22,0,27,0
"9602","3049 和鑫","TSE","M2326","光電業",2002,NA,NA,15,0.0936130116780352,15,0.0446714506459524,16.4465371559734,0.515198206799817,0.0709233569652117,55.72,0,45.75,2,48,1
"9603","3050 鈺德","TSE","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.0823031909531735,15.4695391624485,0.272561643565731,0.00639958041307965,192.72,0.000421767486948639,59.99,29,35,1
"9604","3051 力特","TSE","M2326","光電業",2002,NA,NA,16,0.0936130116780352,16,0.0904444900013525,15.8658451990296,0.448082176425947,0,94.18,0,51.45,0,2,0
"9605","3059 華晶科","TSE","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,0.127456179916366,15.3928532862581,0.467311308051594,0,177.97,0,65.21,27,0,1
"9606","3066 李洲","OTC","M2326","光電業",2002,NA,NA,14,0.0936130116780352,14,0.040051188234806,14.5209241969631,0.450386825796025,0.00961631543490243,64.52,-0.0026102838763975,0,64,13,1
"9607","3128 昇銳","OTC","M2326","光電業",2002,NA,NA,16,0.0936130116780352,16,0.0320232344036218,13.5110579766955,0.630625048303316,0.00401476827289035,48.86,-4.61000071861776e-05,0,6,1,1
"9608","3149 正達","TSE","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,-0.123100603651023,13.5352263867695,0.526374163047981,0,57.94,0,0,0,29,0
"9609","3230 錦明","OTC","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,0.0399312254304465,14.0296779437721,0.344384620973015,0,106.33,0,0,0,1,1
"9610","3297 杭特","OTC","M2326","光電業",2002,NA,NA,14,0.0936130116780352,14,0.148766340883694,13.0192580945739,0.471579722227149,0.00794206857406389,98.94,-0.00027715203008319,0,0,0,NA
"9611","3339 泰谷","OTC","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,-0.166592547832109,13.286425914926,0.429529962114525,0,97.2,0,0,0,0,NA
"9612","3356 奇偶","TSE","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,0.314910249082408,12.4672130845056,0.169002857340902,0.00156345068198797,483.45,-0.00604200522177124,0,0,0,NA
"9613","3362 先進光","OTC","M2326","光電業",2002,NA,NA,16,0.0936130116780352,16,-0.250108569200582,12.6618093596133,0.471393204360519,0.0581138439202833,65.82,0,0,0,0,NA
"9614","3383 新世紀","TSE","M2326","光電業",2002,NA,NA,5,0.0936130116780352,5,-0.0481275851258558,12.194839792597,0.0488252021948696,0.190346166681836,1395.4715,0,0,0,0,1
"9615","3406 玉晶光","TSE","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,0.0448128652546939,11.7023928064201,0.651046545364115,0,36.55,0,0,0,0,NA
"9616","3428 光燿科","OTC","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,-0.0900848317624976,11.9235041431317,0.381570481995636,0,119.09,0,0,15,50,0
"9617","3434 哲固","OTC","M2326","光電業",2002,NA,NA,8,0.0936130116780352,8,0.0502780196958532,12.7889807629812,0.52271610727764,0,73.93,0,0,0,0,NA
"9618","3437 榮創","TSE","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.144146577211735,13.2407080331004,0.687247697293609,0.00180520809642938,61.97,0,0,0,0,NA
"9619","3441 聯一光","OTC","M2326","光電業",2002,NA,NA,7,0.0936130116780352,7,0.0141188892092149,12.4953372151725,0.558334487755018,0,61.4,0,0,0,0,NA
"9620","3452 益通","OTC","M2326","光電業",2002,NA,NA,5,0.0936130116780352,5,-0.086728634317372,11.8537524914293,0.0488252021948696,0,641.41,0,0,0,0,NA
"9621","3454 晶睿","TSE","M2326","光電業",2002,NA,NA,6,0.0936130116780352,6,-0.272695024678971,11.7023928064201,0.256428187742609,0,332.66,0,0,0,0,NA
"9622","3455 由田","OTC","M2326","光電業",2002,NA,NA,12,0.0936130116780352,12,-0.0710958071703464,12.1680747843885,0.528489739954192,0.00685561147380066,141.41,0,0,0,0,NA
"9623","3490 單井","OTC","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,0.000434713368942527,12.3559441828725,0.3863482785781,0,110.7,0,0,0,0,NA
"9624","3504 揚明光","TSE","M2326","光電業",2002,NA,NA,5,0.0936130116780352,5,-0.166875932423188,12.8048294731154,0.534957455401667,0,78.46,0,0,0,0,NA
"9625","3516 亞帝歐","OTC","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,0.314910249082408,13.2367308087421,0.502857744272916,NA,0,NA,0,0,0,NA
"9626","3522 宏森","OTC","M2326","光電業",2002,NA,NA,5,0.0936130116780352,5,-0.0406427346792307,11.7023928064201,0.233277069682753,NA,0,NA,0,0,0,NA
"9627","3523 迎輝","OTC","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,0.0197747966914576,11.7023928064201,0.113192465420171,NA,0,NA,0,0,0,NA
"9628","3531 先益","OTC","M2326","光電業",2002,NA,NA,6,0.0936130116780352,6,0.042013542013542,11.9963511145476,0.74336157669491,NA,0,NA,0,0,0,NA
"9629","3535 晶彩科","TSE","M2326","光電業",2002,NA,NA,7,0.0936130116780352,7,-0.276230509369808,11.7023928064201,0.0721524698218471,0,937.61,0,0,0,0,NA
"9630","3584 介面","TSE","M2326","光電業",2002,NA,NA,5,0.0936130116780352,5,-0.344410283535544,13.0252686061635,0.424974930300726,0.0324484555963283,0,NA,0,0,0,NA
"9631","3591 艾笛森","TSE","M2326","光電業",2002,NA,NA,5,0.0936130116780352,5,-0.0233325312614004,11.766272271016,0.316751142952504,NA,0,NA,0,0,0,NA
"9632","5315 光聯","OTC","M2326","光電業",2002,NA,NA,15,0.0936130116780352,15,-0.0591877470442239,14.9781343539226,0.350053496936198,0.0083450217833521,79.58,0.0143056622958221,12.59,0,25,0
"9633","5371 中光電","OTC","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.0685258189293316,16.3275336285124,0.456201693954241,0.00607233713892198,135.06,-0.00830269697544552,63.32,1,9,0
"9634","5392 應華","OTC","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,-0.374101909536932,13.4615633190249,0.374066834588951,0,53.53,-0.0302582359447243,65.14,33,29,1
"9635","5432 達威","OTC","M2326","光電業",2002,NA,NA,13,0.0936130116780352,13,0.0575852425695336,14.1239661098122,0.273892050442181,0.00104383903576012,206.22,0,11.51,23,0,1
"9636","5443 均豪","OTC","M2326","光電業",2002,NA,NA,15,0.0936130116780352,15,-0.115879122625794,14.8222842007419,0.428916414573892,0.0004563795762649,55,-0.0256460474934384,37.05,45,8,0
"9637","5484 慧友","TSE","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.161104256605335,13.9721270523134,0.270603062553279,5.13019143309333e-06,206.9,0,26.87,3,73,1
"9638","6116 彩晶","TSE","M2326","光電業",2002,NA,NA,20,0.0936130116780352,20,0.00241775001094716,17.8428323246819,0.407204396373131,0,148.29,-0.00037358471284654,63.39,0,0,1
"9639","6120 達運","TSE","M2326","光電業",2002,NA,NA,11,0.0936130116780352,11,0.0654372445342274,15.0605489111487,0.500060177341762,0.00372379694264552,111.74,0,17.08,5,29,1
"9640","6125 廣運","OTC","M2326","光電業",2002,NA,NA,7,0.0936130116780352,7,0.0662257694532721,14.3395459473252,0.594799118205573,0,113.65,0,11.39,0,0,1
"9641","6131 悠克","TSE","M2326","光電業",2002,NA,NA,15,0.0936130116780352,15,0.244267811483948,13.5822851046418,0.363628902427476,0.00818965245115061,150.29,-0.00102907288740175,6.5,0,22,1
"9642","6164 華興","TSE","M2326","光電業",2002,NA,NA,8,0.0936130116780352,8,0.0818509317702509,14.1024998905272,0.311744883331707,0.0163928520500447,110.73,0,15.04,36,35,0
"9643","6167 久正","OTC","M2326","光電業",2002,NA,NA,11,0.0936130116780352,11,0.00991659781383687,13.9262618174183,0.268756987853555,0,165.01,-0.0302582359447243,32.91,0,32,0
"9644","6168 宏齊","TSE","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.141790004738412,14.4768357472012,0.302657536707206,0,143.79,-0.000510489026808674,47.23,0,0,0
"9645","6176 瑞儀","TSE","M2326","光電業",2002,NA,NA,15,0.0936130116780352,15,0.222423360040829,15.2030523906678,0.335472746144625,0.00452235497040819,162.79,-0.000408240413903345,49.84,0,0,1
"9646","6209 今國光","TSE","M2326","光電業",2002,NA,NA,12,0.0936130116780352,12,0.157380354224539,14.5895775998475,0.363396029084631,0.0217798104555633,133.98,0,14.57,16,69,0
"9647","6225 天瀚","TSE","M2326","光電業",2002,NA,NA,12,0.0936130116780352,12,0.118289235530822,14.8439642960054,0.443661150955148,0.00934374260298963,99.76,0,2.46,52,65,1
"9648","6226 光鼎","TSE","M2326","光電業",2002,NA,NA,8,0.0936130116780352,8,0.0778268731124125,13.6111814007065,0.496187410604102,0.0354136561358401,88.6,0,4.4,0,36,1
"9649","6234 高僑","OTC","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.128483194296942,13.5495456188412,0.419030981152458,0.0455832352641865,112.64,0,10.98,0,15,0
"9650","6244 茂迪","OTC","M2326","光電業",2002,NA,NA,20,0.0936130116780352,20,0.137501202816088,13.3596922397666,0.391879847743202,0.00810816353250916,182.43,0,4.04,0,0,0
"9651","6246 臺龍","OTC","M2326","光電業",2002,NA,NA,11,0.0936130116780352,11,0.159076781493799,14.6870340229559,0.346390161259961,0.0204342097006965,171.37,0,0.4,67,25,0
"9652","6278 台表科","TSE","M2326","光電業",2002,NA,NA,9,0.0936130116780352,9,0.0456492910194711,15.1165440998829,0.754665756987779,0.00206474601364355,68.53,0,23.86,0,25,0
"9653","6289 華上","TSE","M2326","光電業",2002,NA,NA,18,0.0936130116780352,18,0.0451929786770959,14.6167742030638,0.278820475193584,0,116.99,-0.0120393743366744,56.47,0,0,1
"9654","8049 晶采","OTC","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.0734720210068816,13.6916692077239,0.613048940601231,0,73.63,0,42.33,9,18,0
"9655","8064 東捷","OTC","M2326","光電業",2002,NA,NA,17,0.0936130116780352,17,0.0158900527907226,13.4036656420921,0.158797875086613,0,308.7,-7.09512142470038e-05,55.01,0,32,1
"9656","8069 元太","OTC","M2326","光電業",2002,NA,NA,19,0.0936130116780352,19,-0.119522986557305,16.1686250636625,0.707955237539833,0.00386232423216044,10.16,-0.00112052562215982,70.07,16,17,1
"9657","8072 陞泰","TSE","M2326","光電業",2002,NA,NA,5,0.0936130116780352,5,0.314910249082408,14.0953557521478,0.219324602679668,0,351.97,0.00387550314643687,54.23,0,1,0
"9658","8087 華鎂鑫","OTC","M2326","光電業",2002,NA,NA,12,0.0936130116780352,12,0.0987789941237305,13.6403330217781,0.457708016604155,0.000325267958842284,138.08,-8.45934984534879e-05,0,0,2,0
"9659","8105 凌巨","TSE","M2326","光電業",2002,NA,NA,14,0.0936130116780352,14,0.017476847089781,15.280208900163,0.584578564563484,0.0126044845429216,49,0,0,0,31,0
"9660","8111 立碁","OTC","M2326","光電業",2002,NA,NA,8,0.0936130116780352,8,0.103354664728723,13.409041946515,0.362547635278184,0.00516518067621825,132.1,-0.000390391562737426,0.86,34,4,0
"9661","8215 明基材","TSE","M2326","光電業",2002,NA,NA,15,0.0936130116780352,15,0.0247836854511972,15.1566723452685,0.39537275306311,0,119.95,0,0,0,28,0
"9662","8240 華宏","OTC","M2326","光電業",2002,NA,NA,19,0.0936130116780352,19,0.112751717725621,14.3361983898889,0.704820325751477,0.007148352676622,56.58,0,38.47,7,12,1
"9663","8266 中日新","OTC","M2326","光電業",2002,NA,NA,20,0.0936130116780352,20,-0.0401850791336943,13.041135968249,0.0908735943356935,0,320.55,0,0,0,0,1
"9664","2323 中環","TSE","M2326","光電業",2003,NA,NA,16,0.0951104420141574,16,0.0756839563816895,18.3540965585363,0.3914276230524,0.00155793575596594,157.78,-0.00724534506062335,26.73,21,24,1
"9665","2340 光磊","TSE","M2326","光電業",2003,NA,NA,20,0.0951104420141574,20,-0.0665560676618114,16.5157433492525,0.480459506143707,0.00373736931234393,100.88,-0.0120621269786409,19.36,26,14,0
"9666","2349 錸德","TSE","M2326","光電業",2003,NA,NA,20,0.0951104420141574,20,0.0106917404807014,18.5084971243398,0.409016412834793,0.014290828702648,104.29,-0.0136196633772083,24.43,35,39,1
"9667","2374 佳能","TSE","M2326","光電業",2003,NA,NA,15,0.0951104420141574,15,0.0670613869376398,15.9631811461577,0.503693803675566,0.00089831923000942,80,0.0332647588436665,44.52,83,11,1
"9668","2393 億光","TSE","M2326","光電業",2003,NA,NA,16,0.0951104420141574,16,0.15414653901068,15.794450593191,0.276099471048656,0.00382290703476262,142.21,0.0145675162783498,40.43,40,30,0
"9669","2406 國碩","TSE","M2326","光電業",2003,NA,NA,17,0.0951104420141574,17,0.0334218433083246,15.5715008705587,0.298725829470091,0,218.43,-0.0101867657204529,29.09,22,14,1
